# Created by CSS Data Browser Version 4.2.4.201908232322
# 
# Start Time : 2020-06-30 00:00:00.000
# End Time   : 2020-07-13 00:00:00.000
# Source     : Linear interp.
# Interpolation Interval: 00:01:00
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: PXD:P1012:hv:CURR:cur
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 
# Channel: SKB2:BMLDCCT:CURRENT
# Archives:
# 1) Belle2
#    URL: pbraw://b2arch1.daqnet.kek.jp:17668/retrieval/
#    Key: 3
# 2) DHH
#    URL: pbraw://pxddhh.daqnet.kek.jp:17668/retrieval/
#    Key: 5
# 
# Channel: SKB2:BMHDCCT:CURRENT
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 2) Belle2
#    URL: pbraw://b2arch1.daqnet.kek.jp:17668/retrieval/
#    Key: 3
# 3) DHH
#    URL: pbraw://pxddhh.daqnet.kek.jp:17668/retrieval/
#    Key: 5
# 
# Channel: PXD:P1012:hv-load:VOLT:cur
# Archives:
# 1) PXD
#    URL: pbraw://pxdgw1.daqnet.kek.jp/retrieval/
#    Key: 1
# 

# Time	PXD:P1012:hv:CURR:cur Value	SKB2:BMLDCCT:CURRENT Value	SKB2:BMHDCCT:CURRENT Value	PXD:P1012:hv-load:VOLT:cur Value
2020-07-05 22:14:00.000000000	-13.13	0.05	-0.03	-229.65
2020-07-05 22:14:00.000000000	-13.13	0.05	-0.03	-229.65
2020-07-05 22:14:00.000000000	-13.13	0.05	-0.03	-229.65
2020-07-05 22:15:00.000000000	-13.22	0.05	-0.03	-193.56
2020-07-05 22:15:00.000000000	-13.22	0.05	-0.03	-193.56
2020-07-05 22:15:00.000000000	-13.22	0.05	-0.03	-193.56
2020-07-05 22:16:00.000000000	-13.26	0.04	-0.03	-207.35
2020-07-05 22:16:00.000000000	-13.26	0.04	-0.03	-207.35
2020-07-05 22:16:00.000000000	-13.26	0.04	-0.03	-207.35
2020-07-05 22:17:00.000000000	-14.03	0.05	-0.02	-170.33
2020-07-05 22:17:00.000000000	-14.03	0.05	-0.03	-170.33
2020-07-05 22:17:00.000000000	-14.03	0.05	-0.03	-170.33
2020-07-05 22:18:00.000000000	-15.00	0.05	-0.03	-201.57
2020-07-05 22:18:00.000000000	-15.00	0.05	-0.03	-201.57
2020-07-05 22:18:00.000000000	-15.00	0.05	-0.03	-201.57
2020-07-05 22:19:00.000000000	-15.00	0.05	-0.03	-191.00
2020-07-05 22:19:00.000000000	-15.00	0.05	-0.02	-191.00
2020-07-05 22:19:00.000000000	-15.00	0.05	-0.02	-191.00
2020-07-05 22:20:00.000000000	-14.52	0.04	-0.03	-231.35
2020-07-05 22:20:00.000000000	-14.52	0.04	-0.03	-231.35
2020-07-05 22:20:00.000000000	-14.52	0.04	-0.03	-231.35
2020-07-05 22:21:00.000000000	-14.71	0.05	-0.03	-200.12
2020-07-05 22:21:00.000000000	-14.71	0.05	-0.03	-200.12
2020-07-05 22:21:00.000000000	-14.71	0.05	-0.03	-200.12
2020-07-05 22:22:00.000000000	-14.55	0.05	-0.02	-212.85
2020-07-05 22:22:00.000000000	-14.55	0.05	-0.02	-212.85
2020-07-05 22:22:00.000000000	-14.55	0.05	-0.02	-212.85
2020-07-05 22:23:00.000000000	-13.30	0.06	-0.03	-201.21
2020-07-05 22:23:00.000000000	-13.30	0.06	-0.03	-201.21
2020-07-05 22:23:00.000000000	-13.30	0.06	-0.03	-201.21
2020-07-05 22:24:00.000000000	-15.00	0.04	-0.02	-216.10
2020-07-05 22:24:00.000000000	-15.00	0.04	-0.02	-216.10
2020-07-05 22:24:00.000000000	-15.00	0.04	-0.02	-216.10
2020-07-05 22:25:00.000000000	-14.74	0.05	-0.03	-223.26
2020-07-05 22:25:00.000000000	-14.74	0.05	-0.03	-223.26
2020-07-05 22:25:00.000000000	-14.74	0.05	-0.03	-223.26
2020-07-05 22:26:00.000000000	-15.00	0.04	-0.03	-219.00
2020-07-05 22:26:00.000000000	-15.00	0.04	-0.03	-219.00
2020-07-05 22:26:00.000000000	-15.00	0.04	-0.03	-219.00
2020-07-05 22:27:00.000000000	-15.00	0.05	-0.03	-210.96
2020-07-05 22:27:00.000000000	-15.00	0.05	-0.03	-210.96
2020-07-05 22:27:00.000000000	-15.00	0.05	-0.03	-210.96
2020-07-05 22:28:00.000000000	-15.00	0.05	-0.03	-220.07
2020-07-05 22:28:00.000000000	-15.00	0.05	-0.03	-220.07
2020-07-05 22:28:00.000000000	-15.00	0.05	-0.03	-220.07
2020-07-05 22:29:00.000000000	-14.75	0.05	-0.03	-209.34
2020-07-05 22:29:00.000000000	-14.75	0.05	-0.03	-209.34
2020-07-05 22:29:00.000000000	-14.75	0.05	-0.03	-209.34
2020-07-05 22:30:00.000000000	-15.00	0.06	-0.02	-247.00
2020-07-05 22:30:00.000000000	-15.00	0.06	-0.02	-247.00
2020-07-05 22:30:00.000000000	-15.00	0.06	-0.02	-247.00
2020-07-05 22:31:00.000000000	-14.86	0.06	-0.02	-226.30
2020-07-05 22:31:00.000000000	-14.86	0.06	-0.02	-226.30
2020-07-05 22:31:00.000000000	-14.86	0.06	-0.02	-226.30
2020-07-05 22:32:00.000000000	-14.57	0.04	-0.03	-207.45
2020-07-05 22:32:00.000000000	-14.57	0.04	-0.03	-207.45
2020-07-05 22:32:00.000000000	-14.57	0.04	-0.03	-207.45
2020-07-05 22:33:00.000000000	-15.00	0.04	-0.03	-209.17
2020-07-05 22:33:00.000000000	-15.00	0.04	-0.03	-209.17
2020-07-05 22:33:00.000000000	-15.00	0.04	-0.03	-209.17
2020-07-05 22:34:00.000000000	-14.51	0.05	-0.03	-236.95
2020-07-05 22:34:00.000000000	-14.51	0.05	-0.02	-236.95
2020-07-05 22:34:00.000000000	-14.51	0.05	-0.02	-236.95
2020-07-05 22:35:00.000000000	-13.87	0.05	-0.03	-191.00
2020-07-05 22:35:00.000000000	-13.87	0.05	-0.03	-191.00
2020-07-05 22:35:00.000000000	-13.87	0.05	-0.03	-191.00
2020-07-05 22:36:00.000000000	-14.69	0.05	-0.03	-234.13
2020-07-05 22:36:00.000000000	-14.69	0.05	-0.03	-234.13
2020-07-05 22:36:00.000000000	-14.69	0.05	-0.03	-234.13
2020-07-05 22:37:00.000000000	-14.54	0.05	-0.02	-221.26
2020-07-05 22:37:00.000000000	-14.54	0.05	-0.02	-221.26
2020-07-05 22:37:00.000000000	-14.54	0.05	-0.02	-221.26
2020-07-05 22:38:00.000000000	-15.00	0.04	-0.03	-216.13
2020-07-05 22:38:00.000000000	-15.00	0.04	-0.03	-216.13
2020-07-05 22:38:00.000000000	-15.00	0.04	-0.03	-216.13
2020-07-05 22:39:00.000000000	-14.57	0.05	-0.03	-191.00
2020-07-05 22:39:00.000000000	-14.57	0.05	-0.03	-191.00
2020-07-05 22:39:00.000000000	-14.57	0.05	-0.03	-191.00
2020-07-05 22:40:00.000000000	-15.00	0.05	-0.02	-191.00
2020-07-05 22:40:00.000000000	-15.00	0.05	-0.02	-191.00
2020-07-05 22:40:00.000000000	-15.00	0.05	-0.02	-191.00
2020-07-05 22:41:00.000000000	-14.83	0.05	-0.03	-206.32
2020-07-05 22:41:00.000000000	-14.83	0.05	-0.03	-206.32
2020-07-05 22:41:00.000000000	-14.83	0.05	-0.03	-206.32
2020-07-05 22:42:00.000000000	-14.34	0.05	-0.03	-191.00
2020-07-05 22:42:00.000000000	-14.34	0.05	-0.03	-191.00
2020-07-05 22:42:00.000000000	-14.34	0.05	-0.03	-191.00
2020-07-05 22:43:00.000000000	-14.72	0.05	-0.03	-221.89
2020-07-05 22:43:00.000000000	-14.72	0.05	-0.03	-221.89
2020-07-05 22:43:00.000000000	-14.72	0.05	-0.03	-221.89
2020-07-05 22:44:00.000000000	-15.00	0.05	-0.02	-241.10
2020-07-05 22:44:00.000000000	-15.00	0.05	-0.02	-241.10
2020-07-05 22:44:00.000000000	-15.00	0.05	-0.02	-241.10
2020-07-05 22:45:00.000000000	-14.68	0.05	-0.02	-191.45
2020-07-05 22:45:00.000000000	-14.68	0.05	-0.02	-191.45
2020-07-05 22:45:00.000000000	-14.68	0.05	-0.02	-191.45
2020-07-05 22:46:00.000000000	-15.00	0.05	-0.02	-212.04
2020-07-05 22:46:00.000000000	-15.00	0.05	-0.02	-212.04
2020-07-05 22:46:00.000000000	-15.00	0.05	-0.02	-212.04
2020-07-05 22:47:00.000000000	-15.00	0.04	-0.02	-191.00
2020-07-05 22:47:00.000000000	-15.00	0.04	-0.02	-191.00
2020-07-05 22:47:00.000000000	-15.00	0.04	-0.02	-191.00
2020-07-05 22:48:00.000000000	-13.73	0.04	-0.03	-234.33
2020-07-05 22:48:00.000000000	-13.73	0.04	-0.03	-234.33
2020-07-05 22:48:00.000000000	-13.73	0.04	-0.03	-234.33
2020-07-05 22:49:00.000000000	-15.00	0.05	-0.03	-195.52
2020-07-05 22:49:00.000000000	-15.00	0.05	-0.02	-195.52
2020-07-05 22:49:00.000000000	-15.00	0.05	-0.02	-195.52
2020-07-05 22:50:00.000000000	-14.94	0.05	-0.03	-202.77
2020-07-05 22:50:00.000000000	-14.94	0.05	-0.03	-202.77
2020-07-05 22:50:00.000000000	-14.94	0.05	-0.03	-202.77
2020-07-05 22:51:00.000000000	-15.00	0.04	-0.03	-224.07
2020-07-05 22:51:00.000000000	-15.00	0.04	-0.03	-224.07
2020-07-05 22:51:00.000000000	-15.00	0.04	-0.03	-224.07
2020-07-05 22:52:00.000000000	-15.00	0.05	-0.03	-194.45
2020-07-05 22:52:00.000000000	-15.00	0.05	-0.03	-194.45
2020-07-05 22:52:00.000000000	-15.00	0.05	-0.03	-194.45
2020-07-05 22:53:00.000000000	-13.66	0.04	-0.03	-212.02
2020-07-05 22:53:00.000000000	-13.66	0.04	-0.03	-212.02
2020-07-05 22:53:00.000000000	-13.66	0.04	-0.03	-212.02
2020-07-05 22:54:00.000000000	-13.06	0.06	-0.03	-221.77
2020-07-05 22:54:00.000000000	-13.06	0.06	-0.03	-221.77
2020-07-05 22:54:00.000000000	-13.06	0.06	-0.03	-221.77
2020-07-05 22:55:00.000000000	-15.00	0.04	-0.03	-223.07
2020-07-05 22:55:00.000000000	-15.00	0.04	-0.03	-223.07
2020-07-05 22:55:00.000000000	-15.00	0.04	-0.03	-223.07
2020-07-05 22:56:00.000000000	-13.00	0.05	-0.03	-211.32
2020-07-05 22:56:00.000000000	-13.00	0.05	-0.03	-211.32
2020-07-05 22:56:00.000000000	-13.00	0.05	-0.03	-211.32
2020-07-05 22:57:00.000000000	-15.00	0.05	-0.03	-204.77
2020-07-05 22:57:00.000000000	-15.00	0.05	-0.03	-204.77
2020-07-05 22:57:00.000000000	-15.00	0.05	-0.03	-204.77
2020-07-05 22:58:00.000000000	-15.00	0.05	-0.03	-223.99
2020-07-05 22:58:00.000000000	-15.00	0.05	-0.04	-223.99
2020-07-05 22:58:00.000000000	-15.00	0.05	-0.04	-223.99
2020-07-05 22:59:00.000000000	-14.10	0.05	-0.03	-191.00
2020-07-05 22:59:00.000000000	-14.10	0.05	-0.03	-191.00
2020-07-05 22:59:00.000000000	-14.10	0.05	-0.03	-191.00
2020-07-05 23:00:00.000000000	-15.00	0.05	-0.03	-191.00
2020-07-05 23:00:00.000000000	-15.00	0.05	-0.03	-191.00
2020-07-05 23:00:00.000000000	-15.00	0.05	-0.03	-191.00
2020-07-05 23:01:00.000000000	-14.40	0.05	-0.03	-226.83
2020-07-05 23:01:00.000000000	-14.40	0.05	-0.03	-226.83
2020-07-05 23:01:00.000000000	-14.40	0.05	-0.03	-226.83
2020-07-05 23:02:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:02:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:02:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:03:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:03:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:03:00.000000000	-15.00	0.04	-0.03	-191.00
2020-07-05 23:04:00.000000000	-15.00	0.05	-0.03	-221.27
2020-07-05 23:04:00.000000000	-15.00	0.05	-0.03	-221.27
2020-07-05 23:04:00.000000000	-15.00	0.05	-0.03	-221.27
2020-07-05 23:05:00.000000000	-14.71	0.04	-0.03	-205.25
2020-07-05 23:05:00.000000000	-14.71	0.04	-0.03	-205.25
2020-07-05 23:05:00.000000000	-14.71	0.04	-0.03	-205.25
2020-07-05 23:06:00.000000000	-14.31	0.05	-0.03	-232.27
2020-07-05 23:06:00.000000000	-14.31	0.05	-0.03	-232.27
2020-07-05 23:06:00.000000000	-14.31	0.05	-0.03	-232.27
2020-07-05 23:07:00.000000000	-14.77	0.06	-0.03	-232.74
2020-07-05 23:07:00.000000000	-14.77	0.06	-0.03	-232.74
2020-07-05 23:07:00.000000000	-14.77	0.06	-0.03	-232.74
2020-07-05 23:08:00.000000000	-14.30	0.04	-0.03	-219.00
2020-07-05 23:08:00.000000000	-14.30	0.04	-0.03	-219.00
2020-07-05 23:08:00.000000000	-14.30	0.04	-0.03	-219.00
2020-07-05 23:09:00.000000000	-13.69	0.05	-0.02	-191.00
2020-07-05 23:09:00.000000000	-13.69	0.05	-0.02	-191.00
2020-07-05 23:09:00.000000000	-13.69	0.05	-0.02	-191.00
2020-07-05 23:10:00.000000000	-14.79	0.05	-0.02	-216.72
2020-07-05 23:10:00.000000000	-14.79	0.05	-0.02	-216.72
2020-07-05 23:10:00.000000000	-14.79	0.05	-0.02	-216.72
2020-07-05 23:11:00.000000000	-15.00	0.05	-0.02	-207.40
2020-07-05 23:11:00.000000000	-15.00	0.05	-0.02	-207.40
2020-07-05 23:11:00.000000000	-15.00	0.05	-0.02	-207.40
2020-07-05 23:12:00.000000000	-13.18	0.05	-0.02	-219.00
2020-07-05 23:12:00.000000000	-13.18	0.05	-0.02	-219.00
2020-07-05 23:12:00.000000000	-13.18	0.05	-0.02	-219.00
2020-07-05 23:13:00.000000000	-15.00	0.05	-0.03	-225.77
2020-07-05 23:13:00.000000000	-15.00	0.05	-0.03	-225.77
2020-07-05 23:13:00.000000000	-15.00	0.05	-0.03	-225.77
2020-07-05 23:14:00.000000000	-14.36	0.05	-0.02	-202.46
2020-07-05 23:14:00.000000000	-14.36	0.05	-0.02	-202.46
2020-07-05 23:14:00.000000000	-14.36	0.05	-0.02	-202.46
2020-07-05 23:15:00.000000000	-13.83	0.05	-0.03	-202.60
2020-07-05 23:15:00.000000000	-13.83	0.05	-0.04	-202.60
2020-07-05 23:15:00.000000000	-13.83	0.05	-0.04	-202.60
2020-07-05 23:16:00.000000000	-14.34	0.05	-0.03	-196.52
2020-07-05 23:16:00.000000000	-14.34	0.05	-0.03	-196.52
2020-07-05 23:16:00.000000000	-14.34	0.05	-0.03	-196.52
2020-07-05 23:17:00.000000000	-13.71	0.05	-0.03	-191.00
2020-07-05 23:17:00.000000000	-13.71	0.05	-0.03	-191.00
2020-07-05 23:17:00.000000000	-13.71	0.05	-0.03	-191.00
2020-07-05 23:18:00.000000000	-13.79	0.06	-0.03	-231.25
2020-07-05 23:18:00.000000000	-13.79	0.06	-0.03	-231.25
2020-07-05 23:18:00.000000000	-13.79	0.06	-0.03	-231.25
2020-07-05 23:19:00.000000000	-13.35	0.05	-0.02	-191.00
2020-07-05 23:19:00.000000000	-13.35	0.05	-0.03	-191.00
2020-07-05 23:19:00.000000000	-13.35	0.05	-0.03	-191.00
2020-07-05 23:20:00.000000000	-15.00	0.04	-0.03	-194.96
2020-07-05 23:20:00.000000000	-15.00	0.04	-0.03	-194.96
2020-07-05 23:20:00.000000000	-15.00	0.04	-0.03	-194.96
2020-07-05 23:21:00.000000000	-14.42	0.04	-0.03	-197.68
2020-07-05 23:21:00.000000000	-14.42	0.04	-0.03	-197.68
2020-07-05 23:21:00.000000000	-14.42	0.04	-0.03	-197.68
2020-07-05 23:22:00.000000000	-15.00	0.05	-0.03	-244.81
2020-07-05 23:22:00.000000000	-15.00	0.05	-0.03	-244.81
2020-07-05 23:22:00.000000000	-15.00	0.05	-0.03	-244.81
2020-07-05 23:23:00.000000000	-15.00	0.06	-0.03	-240.42
2020-07-05 23:23:00.000000000	-15.00	0.06	-0.03	-240.42
2020-07-05 23:23:00.000000000	-15.00	0.06	-0.03	-240.42
2020-07-05 23:24:00.000000000	-15.00	0.05	-0.03	-215.07
2020-07-05 23:24:00.000000000	-15.00	0.05	-0.03	-215.07
2020-07-05 23:24:00.000000000	-15.00	0.05	-0.03	-215.07
2020-07-05 23:25:00.000000000	-13.85	0.05	-0.03	-191.00
2020-07-05 23:25:00.000000000	-13.85	0.05	-0.03	-191.00
2020-07-05 23:25:00.000000000	-13.85	0.05	-0.03	-191.00
2020-07-05 23:26:00.000000000	-14.38	0.05	-0.03	-222.85
2020-07-05 23:26:00.000000000	-14.38	0.05	-0.03	-222.85
2020-07-05 23:26:00.000000000	-14.38	0.05	-0.03	-222.85
2020-07-05 23:27:00.000000000	-14.53	0.05	-0.03	-245.32
2020-07-05 23:27:00.000000000	-14.53	0.05	-0.03	-245.32
2020-07-05 23:27:00.000000000	-14.53	0.05	-0.03	-245.32
2020-07-05 23:28:00.000000000	-13.65	0.05	-0.02	-219.00
2020-07-05 23:28:00.000000000	-13.65	0.05	-0.03	-219.00
2020-07-05 23:28:00.000000000	-13.65	0.05	-0.03	-219.00
2020-07-05 23:29:00.000000000	-14.73	0.05	-0.02	-222.27
2020-07-05 23:29:00.000000000	-14.73	0.05	-0.02	-222.27
2020-07-05 23:29:00.000000000	-14.73	0.05	-0.02	-222.27
2020-07-05 23:30:00.000000000	-13.58	0.05	-0.02	-246.02
2020-07-05 23:30:00.000000000	-13.58	0.05	-0.03	-246.02
2020-07-05 23:30:00.000000000	-13.58	0.05	-0.03	-246.02
2020-07-05 23:31:00.000000000	-14.86	0.05	-0.03	-214.42
2020-07-05 23:31:00.000000000	-14.86	0.05	-0.03	-214.42
2020-07-05 23:31:00.000000000	-14.86	0.05	-0.03	-214.42
2020-07-05 23:32:00.000000000	-14.79	0.04	-0.02	-215.56
2020-07-05 23:32:00.000000000	-14.79	0.04	-0.02	-215.56
2020-07-05 23:32:00.000000000	-14.79	0.04	-0.02	-215.56
2020-07-05 23:33:00.000000000	-14.00	0.05	-0.02	-222.27
2020-07-05 23:33:00.000000000	-14.00	0.05	-0.02	-222.27
2020-07-05 23:33:00.000000000	-14.00	0.05	-0.02	-222.27
2020-07-05 23:34:00.000000000	-15.00	0.05	-0.03	-215.60
2020-07-05 23:34:00.000000000	-15.00	0.05	-0.03	-215.60
2020-07-05 23:34:00.000000000	-15.00	0.05	-0.03	-215.60
2020-07-05 23:35:00.000000000	-15.00	0.05	-0.02	-198.82
2020-07-05 23:35:00.000000000	-15.00	0.05	-0.02	-198.82
2020-07-05 23:35:00.000000000	-15.00	0.05	-0.02	-198.82
2020-07-05 23:36:00.000000000	-15.00	0.05	-0.02	-245.94
2020-07-05 23:36:00.000000000	-15.00	0.05	-0.03	-245.94
2020-07-05 23:36:00.000000000	-15.00	0.05	-0.03	-245.94
2020-07-05 23:37:00.000000000	-14.32	0.06	-0.02	-191.00
2020-07-05 23:37:00.000000000	-14.32	0.06	-0.02	-191.00
2020-07-05 23:37:00.000000000	-14.32	0.06	-0.02	-191.00
2020-07-05 23:38:00.000000000	-14.32	0.05	-0.02	-191.00
2020-07-05 23:38:00.000000000	-14.32	0.05	-0.02	-191.00
2020-07-05 23:38:00.000000000	-14.32	0.05	-0.02	-191.00
2020-07-05 23:39:00.000000000	-14.49	0.05	-0.03	-234.13
2020-07-05 23:39:00.000000000	-14.49	0.05	-0.03	-234.13
2020-07-05 23:39:00.000000000	-14.49	0.05	-0.03	-234.13
2020-07-05 23:40:00.000000000	-14.90	0.05	-0.02	-214.93
2020-07-05 23:40:00.000000000	-14.90	0.05	-0.02	-214.93
2020-07-05 23:40:00.000000000	-14.90	0.05	-0.02	-214.93
2020-07-05 23:41:00.000000000	-15.00	0.05	-0.02	-224.95
2020-07-05 23:41:00.000000000	-15.00	0.05	-0.02	-224.95
2020-07-05 23:41:00.000000000	-15.00	0.05	-0.02	-224.95
2020-07-05 23:42:00.000000000	-13.63	0.05	-0.02	-197.89
2020-07-05 23:42:00.000000000	-13.63	0.05	-0.02	-197.89
2020-07-05 23:42:00.000000000	-13.63	0.05	-0.02	-197.89
2020-07-05 23:43:00.000000000	-13.00	0.05	-0.02	-211.83
2020-07-05 23:43:00.000000000	-13.00	0.05	-0.02	-211.83
2020-07-05 23:43:00.000000000	-13.00	0.05	-0.02	-211.83
2020-07-05 23:44:00.000000000	-15.00	0.05	-0.02	-203.91
2020-07-05 23:44:00.000000000	-15.00	0.05	-0.02	-203.91
2020-07-05 23:44:00.000000000	-15.00	0.05	-0.02	-203.91
2020-07-05 23:45:00.000000000	-14.70	0.05	-0.02	-208.93
2020-07-05 23:45:00.000000000	-14.70	0.05	-0.02	-208.93
2020-07-05 23:45:00.000000000	-14.70	0.05	-0.02	-208.93
2020-07-05 23:46:00.000000000	-13.75	0.06	-0.02	-245.81
2020-07-05 23:46:00.000000000	-13.75	0.06	-0.02	-245.81
2020-07-05 23:46:00.000000000	-13.75	0.06	-0.02	-245.81
2020-07-05 23:47:00.000000000	-14.13	0.04	-0.01	-191.00
2020-07-05 23:47:00.000000000	-14.13	0.04	-0.01	-191.00
2020-07-05 23:47:00.000000000	-14.13	0.04	-0.01	-191.00
2020-07-05 23:48:00.000000000	-15.00	0.06	-0.02	-239.53
2020-07-05 23:48:00.000000000	-15.00	0.06	-0.02	-239.53
2020-07-05 23:48:00.000000000	-15.00	0.06	-0.02	-239.53
2020-07-05 23:49:00.000000000	-15.00	0.05	-0.03	-206.34
2020-07-05 23:49:00.000000000	-15.00	0.05	-0.02	-206.34
2020-07-05 23:49:00.000000000	-15.00	0.05	-0.02	-206.34
2020-07-05 23:50:00.000000000	-14.11	0.05	-0.02	-191.00
2020-07-05 23:50:00.000000000	-14.11	0.05	-0.02	-191.00
2020-07-05 23:50:00.000000000	-14.11	0.05	-0.02	-191.00
2020-07-05 23:51:00.000000000	-14.19	0.06	-0.01	-213.73
2020-07-05 23:51:00.000000000	-14.19	0.06	-0.01	-213.73
2020-07-05 23:51:00.000000000	-14.19	0.06	-0.01	-213.73
2020-07-05 23:52:00.000000000	-14.70	0.05	-0.02	-219.00
2020-07-05 23:52:00.000000000	-14.70	0.05	-0.02	-219.00
2020-07-05 23:52:00.000000000	-14.70	0.05	-0.02	-219.00
2020-07-05 23:53:00.000000000	-14.21	0.05	-0.02	-219.00
2020-07-05 23:53:00.000000000	-14.21	0.05	-0.02	-219.00
2020-07-05 23:53:00.000000000	-14.21	0.05	-0.02	-219.00
2020-07-05 23:54:00.000000000	-15.00	0.05	-0.01	-219.00
2020-07-05 23:54:00.000000000	-15.00	0.05	-0.01	-219.00
2020-07-05 23:54:00.000000000	-15.00	0.05	-0.01	-219.00
2020-07-05 23:55:00.000000000	-15.00	0.05	-0.02	-225.02
2020-07-05 23:55:00.000000000	-15.00	0.05	-0.02	-225.02
2020-07-05 23:55:00.000000000	-15.00	0.05	-0.02	-225.02
2020-07-05 23:56:00.000000000	-13.51	0.05	-0.02	-211.38
2020-07-05 23:56:00.000000000	-13.51	0.05	-0.02	-211.38
2020-07-05 23:56:00.000000000	-13.51	0.05	-0.02	-211.38
2020-07-05 23:57:00.000000000	-15.00	0.05	-0.01	-202.59
2020-07-05 23:57:00.000000000	-15.00	0.05	-0.02	-202.59
2020-07-05 23:57:00.000000000	-15.00	0.05	-0.02	-202.59
2020-07-05 23:58:00.000000000	-13.62	0.06	-0.01	-191.00
2020-07-05 23:58:00.000000000	-13.62	0.06	-0.01	-191.00
2020-07-05 23:58:00.000000000	-13.62	0.06	-0.01	-191.00
2020-07-05 23:59:00.000000000	-14.74	0.05	-0.02	-219.00
2020-07-05 23:59:00.000000000	-14.74	0.05	-0.02	-219.00
2020-07-05 23:59:00.000000000	-14.74	0.05	-0.02	-219.00
2020-07-06 00:00:00.000000000	-15.00	0.05	-0.02	-191.75
2020-07-06 00:00:00.000000000	-15.00	0.05	-0.02	-191.75
2020-07-06 00:00:00.000000000	-15.00	0.05	-0.02	-191.75
2020-07-06 00:01:00.000000000	-14.16	0.05	-0.02	-228.07
2020-07-06 00:01:00.000000000	-14.16	0.05	-0.02	-228.07
2020-07-06 00:01:00.000000000	-14.16	0.05	-0.02	-228.07
2020-07-06 00:02:00.000000000	-15.00	0.05	-0.02	-219.00
2020-07-06 00:02:00.000000000	-15.00	0.05	-0.02	-219.00
2020-07-06 00:02:00.000000000	-15.00	0.05	-0.02	-219.00
2020-07-06 00:03:00.000000000	-13.00	0.05	-0.02	-199.31
2020-07-06 00:03:00.000000000	-13.00	0.05	-0.01	-199.31
2020-07-06 00:03:00.000000000	-13.00	0.05	-0.01	-199.31
2020-07-06 00:04:00.000000000	-15.00	0.06	-0.01	-208.82
2020-07-06 00:04:00.000000000	-15.00	0.06	-0.01	-208.82
2020-07-06 00:04:00.000000000	-15.00	0.06	-0.01	-208.82
2020-07-06 00:05:00.000000000	-14.23	0.06	-0.02	-247.00
2020-07-06 00:05:00.000000000	-14.23	0.06	-0.02	-247.00
2020-07-06 00:05:00.000000000	-14.23	0.06	-0.02	-247.00
2020-07-06 00:06:00.000000000	-15.00	0.05	-0.01	-240.11
2020-07-06 00:06:00.000000000	-15.00	0.05	-0.01	-240.11
2020-07-06 00:06:00.000000000	-15.00	0.05	-0.01	-240.11
2020-07-06 00:07:00.000000000	-14.10	0.04	-0.01	-202.62
2020-07-06 00:07:00.000000000	-14.10	0.04	-0.01	-202.62
2020-07-06 00:07:00.000000000	-14.10	0.04	-0.01	-202.62
2020-07-06 00:08:00.000000000	-14.88	0.05	-0.02	-193.68
2020-07-06 00:08:00.000000000	-14.88	0.05	-0.01	-193.68
2020-07-06 00:08:00.000000000	-14.88	0.05	-0.01	-193.68
2020-07-06 00:09:00.000000000	-14.15	0.05	-0.02	-214.93
2020-07-06 00:09:00.000000000	-14.15	0.05	-0.01	-214.93
2020-07-06 00:09:00.000000000	-14.15	0.05	-0.01	-214.93
2020-07-06 00:10:00.000000000	-13.07	0.05	-0.01	-242.87
2020-07-06 00:10:00.000000000	-13.07	0.05	-0.01	-242.87
2020-07-06 00:10:00.000000000	-13.07	0.05	-0.01	-242.87
2020-07-06 00:11:00.000000000	-14.46	0.05	-0.02	-191.00
2020-07-06 00:11:00.000000000	-14.46	0.05	-0.01	-191.00
2020-07-06 00:11:00.000000000	-14.46	0.05	-0.01	-191.00
2020-07-06 00:12:00.000000000	-14.50	0.05	-0.02	-225.61
2020-07-06 00:12:00.000000000	-14.50	0.05	-0.02	-225.61
2020-07-06 00:12:00.000000000	-14.50	0.05	-0.02	-225.61
2020-07-06 00:13:00.000000000	-13.81	0.06	-0.01	-217.06
2020-07-06 00:13:00.000000000	-13.81	0.06	-0.01	-217.06
2020-07-06 00:13:00.000000000	-13.81	0.06	-0.01	-217.06
2020-07-06 00:14:00.000000000	-15.00	0.06	-0.01	-212.37
2020-07-06 00:14:00.000000000	-15.00	0.06	-0.01	-212.37
2020-07-06 00:14:00.000000000	-15.00	0.06	-0.01	-212.37
2020-07-06 00:15:00.000000000	-13.96	0.05	-0.02	-192.94
2020-07-06 00:15:00.000000000	-13.96	0.05	-0.01	-192.94
2020-07-06 00:15:00.000000000	-13.96	0.05	-0.01	-192.94
2020-07-06 00:16:00.000000000	-14.39	0.06	-0.02	-222.27
2020-07-06 00:16:00.000000000	-14.39	0.06	-0.02	-222.27
